"StationID","NumOfBus","NumOfPeo","X","Y"
110000067,1,1442,127.0698345772,37.6286113424
110000068,1,2919,127.0686258297,37.6287436096
110000069,1,2827,127.068413898,37.6286698439
110000071,1,3302,127.0675962468,37.6303039782
110000073,1,244,127.0715767647,37.6306548551
110000075,1,620,127.0733714013,37.6294796422
110000076,4,934,127.0755405228,37.6267236629
110000077,4,1476,127.0736172131,37.6259895946
110000078,1,614,127.0695946201,37.6312886007
110000080,5,1387,127.0584559747,37.6629604016
110000081,3,413,127.0545329249,37.6613205166
110000082,3,560,127.057463,37.661178
110000083,7,0,127.0591136049,37.6603667717
110000084,7,1425,127.0586794778,37.6603435605
110000085,9,1921,127.0599658724,37.6574468479
110000086,7,1646,127.0595396275,37.6573380333
110000087,3,283,127.0598156383,37.6609052625
110000088,6,489,127.062782,37.660497
110000089,4,739,127.0628214067,37.6607333963
110000090,2,651,127.0617198674,37.6650492388
110000091,2,3278,127.058796161,37.6645767657
110000092,2,41,127.0645319222,37.6595872028
110000093,5,0,127.0643933097,37.659200716
110000094,2,1848,127.0532633606,37.6786388885
110000095,2,2431,127.053276826,37.6784442501
110000096,5,1541,127.0555614524,37.6771708775
110000097,4,1424,127.0551013061,37.6773540117
110000098,6,1047,127.0552560424,37.6735135543
110000099,6,943,127.0558552991,37.6729257704
110000100,3,3430,127.0509549057,37.6717178437
110000101,2,1288,127.0525754362,37.6709521187
110000102,1,739,127.0552031453,37.6893310475
110000104,3,439,127.0552708957,37.6828387764
110000105,3,258,127.0556632283,37.6828962607
110000106,3,1234,127.0552746136,37.6802094382
110000107,3,585,127.0556473336,37.6798317125
110000108,3,559,127.0658222512,37.6575680744
110000109,5,728,127.0660996443,37.6577862218
110000110,9,8243,127.061986,37.656087
110000111,6,11946,127.063365,37.656202
110000112,2,2544,127.062539926,37.6548693273
110000113,2,2731,127.0638662325,37.655191203
110000114,2,1310,127.0676157788,37.6543565166
110000115,3,805,127.068179581,37.652453113
110000116,3,100,127.0693097313,37.6514783878
110000117,3,583,127.0707159998,37.652497575
110000118,3,417,127.0714971282,37.6539595555
110000119,3,682,127.0717781423,37.6539017158
110000120,3,616,127.0716240844,37.6575214427
110000121,3,490,127.0718498531,37.6577519815
110000122,4,2178,127.070695,37.658467
110000123,4,2813,127.07079099,37.6586672162
110000124,3,808,127.0809233223,37.6697664795
110000125,3,1368,127.0807216125,37.669829693
110000126,3,370,127.0792732673,37.6680546532
110000127,3,1970,127.0777874472,37.6661480625
110000128,3,1169,127.0786202502,37.6668981075
110000129,3,625,127.0772614776,37.6650436875
110000130,3,696,127.0764876881,37.6643296375
110000131,3,536,127.0762977401,37.6636917976
110000132,3,596,127.0824740592,37.6707827207
110000133,2,1129,127.07195,37.66027
110000134,2,756,127.07079,37.661247
110000135,2,531,127.0708752242,37.6614316732
110000136,2,788,127.06898,37.66283
110000137,4,919,127.0691876995,37.6628644876
110000138,4,1213,127.066634053,37.664229288
110000139,4,1730,127.0666569148,37.6644437316
110000140,3,2414,127.0734320584,37.6611778075
110000143,3,1741,127.0718186956,37.6607048337
110000144,9,5541,127.0609078892,37.6520957586
110000145,9,2606,127.0616198478,37.649637244
110000146,8,1724,127.0628303436,37.6471279991
110000147,4,1123,127.0591999819,37.6449600753
110000148,3,3384,127.0595368052,37.6452860969
110000150,1,0,127.0578515657,37.6538580057
110000151,5,3420,127.0572410143,37.6542764042
110000152,3,3811,127.0574869763,37.6543087235
110000153,1,1313,127.0574458278,37.6479723525
110000154,1,269,127.0604208967,37.6511093271
110000155,8,2674,127.0611445117,37.65318414
110000156,8,3308,127.0617647168,37.6507752318
110000157,8,3082,127.06288209,37.6480182386
110000160,3,559,127.06720443,37.6544207283
110000161,3,308,127.0678156944,37.6523542041
110000166,3,1533,127.051835107,37.6708289988
110000167,5,859,127.0565591686,37.6682902974
110000168,4,3120,127.0573560403,37.6653136549
110000169,4,1936,127.0582161724,37.6621441437
110000170,3,461,127.0545716979,37.6616421835
110000171,3,1189,127.0574425842,37.661415551
110000172,5,500,127.056828,37.669103
110000173,5,1582,127.057491936,37.6666192497
110000174,2,1420,127.0654519677,37.6644083632
110000175,2,1457,127.0646247776,37.6647178888
110000176,2,1323,127.0616145996,37.6652295093
110000177,3,1851,127.0597893905,37.6649222801
110000178,4,1706,127.0616088528,37.6226011923
110000179,4,2256,127.0620402318,37.622307213
110000180,4,1319,127.0634744509,37.619656362
110000181,5,1978,127.0632896546,37.6194843541
110000182,4,705,127.0642661757,37.6168850987
110000183,16,5079,127.065197,37.61493
110000184,16,876,127.0669732146,37.615274256
110000185,3,2752,127.0587975532,37.6203373014
110000186,3,2399,127.0600070288,37.6226677969
110000191,3,1962,127.052187,37.635412
110000192,3,1444,127.0521635327,37.6331096709
110000193,2,3013,127.0508507,37.6319577596
110000194,2,2439,127.051063481,37.6316287727
110000195,2,1003,127.044295,37.63207
110000196,2,2030,127.0439520785,37.6324444123
110000197,2,184,127.0451859931,37.6306670114
110000198,2,153,127.0470968768,37.6281207051
110000199,2,360,127.0474874418,37.6276429746
110000200,4,1629,127.050264178,37.6274724208
110000201,4,2022,127.050312736,37.6272372174
110000202,4,1797,127.0513624918,37.6265402278
110000203,4,1161,127.051915,37.62705
110000204,2,609,127.0525957593,37.6274488775
110000205,2,1005,127.0526761378,37.6273632388
110000206,4,3022,127.0539479287,37.6282349126
110000207,4,3031,127.0540294401,37.6281501735
110000208,3,778,127.0553064589,37.6283928743
110000209,3,1716,127.0555468048,37.628606318
110000210,3,2274,127.0525926058,37.6261891646
110000211,3,2334,127.0552744331,37.6279837976
110000212,15,1232,127.0692324274,37.6158054934
110000213,6,357,127.0698588736,37.6182551734
110000214,6,456,127.0697783914,37.6194104112
110000215,6,465,127.0699692449,37.619986091
110000216,6,355,127.0694507944,37.6216182605
110000217,5,1058,127.0683895402,37.6231065697
110000218,6,412,127.0686265665,37.6233839659
110000219,5,495,127.0672913812,37.6251751879
110000220,5,415,127.0675294239,37.6253210274
110000221,5,520,127.0658231365,37.6264654662
110000222,5,453,127.0659819208,37.6266627148
110000223,1,840,127.0639928318,37.6283785713
110000224,1,330,127.0649064093,37.6275517792
110000225,4,1581,127.0605822539,37.6321018431
110000226,2,1700,127.0604190015,37.6319802807
110000227,4,2625,127.0592762067,37.6339280991
110000228,2,2986,127.0590505789,37.6337353806
110000229,3,248,127.0523147751,37.6338935455
110000230,6,331,127.0574013174,37.6284189063
110000231,7,153,127.0590994066,37.6281477432
110000232,3,697,127.0563054062,37.6189553524
110000233,4,1354,127.0566281734,37.6188434634
110000234,4,2537,127.0581457879,37.6198429291
110000235,4,2818,127.0598825713,37.6228651974
110000236,3,2958,127.0514363107,37.6251552305
110000237,6,2022,127.0575128243,37.629037896
110000238,7,710,127.0615803301,37.6319697684
110000239,7,3679,127.0616865136,37.6315831486
110000240,1,240,127.0523757714,37.6223245134
110000242,1,49,127.0507071107,37.6240661361
110000243,2,688,127.0450262042,37.6306057989
110000244,4,1256,127.0571363343,37.6285875374
110000245,5,658,127.0591674502,37.6282315098
110000246,6,857,127.0692322195,37.6497762941
110000247,4,7886,127.0772332213,37.6519933894
110000248,5,2133,127.0764955961,37.6499430132
110000249,1,796,127.0764100912,37.6472344227
110000250,2,852,127.0750013294,37.6448411567
110000251,2,3568,127.074341359,37.6466698662
110000252,3,2217,127.0741270461,37.6465375422
110000253,4,619,127.0739649794,37.6476657962
110000254,5,3604,127.0739965235,37.6474774507
110000255,5,2524,127.0709617629,37.6475568079
110000256,4,1733,127.0712792746,37.6477683703
110000257,5,938,127.0701921103,37.6473689426
110000258,1,1929,127.071731712,37.6504055565
110000259,1,1532,127.0709042219,37.6502087203
110000260,1,1350,127.0738564437,37.6525019583
110000263,1,3244,127.0749325352,37.6508108548
110000264,1,4677,127.0767529676,37.6544599563
110000265,10,2619,127.064434759,37.6438640613
110000266,9,1892,127.0664180981,37.6393911575
110000267,1,815,127.0640416208,37.6390239291
110000268,2,1913,127.0642162553,37.6391797213
110000269,1,374,127.0624921063,37.6424362529
110000270,1,595,127.063103394,37.6416979423
110000271,3,10401,127.0626565883,37.6453394473
110000272,10,2293,127.0653255037,37.6429735644
110000273,10,1013,127.0663919664,37.6405860058
110000274,5,2881,127.0653984973,37.6460948667
110000275,5,1489,127.0649391251,37.6456175479
110000276,4,518,127.0679397593,37.6479631718
110000277,4,1055,127.0679665353,37.6475000013
110000278,6,406,127.0690664892,37.6494835403
110000279,4,571,127.0698765896,37.6468582175
110000280,4,286,127.0714066755,37.6435314138
110000281,2,554,127.069131057,37.6421162703
110000282,2,469,127.0690118488,37.6418721472
110000283,1,2595,127.067663219,37.6416882067
110000284,1,2383,127.0670350895,37.6412884854
110000285,2,661,127.0686266493,37.6407225926
110000286,1,93,127.0689347229,37.6393428578
110000287,1,526,127.0670970674,37.6446837222
110000288,1,362,127.0669303287,37.6445081062
110000289,2,3033,127.0639116781,37.6460641437
110000290,3,3389,127.074101078,37.6614603275
110000291,3,16699,127.0730900908,37.6592082632
110000292,3,21902,127.0731130279,37.6594821768
110000293,3,2381,127.0772292364,37.6568997666
110000294,3,8272,127.0780361673,37.656858687
110000295,3,1744,127.0780048053,37.6550484407
110000296,3,2317,127.0783654091,37.6541552326
110000297,3,8761,127.0775628848,37.651867022
110000298,4,879,127.0776317385,37.6505108522
110000299,3,693,127.0774268211,37.6507119276
110000301,3,1234,127.0801602952,37.6506776631
110000302,4,2873,127.0809177871,37.6500481925
110000303,3,1449,127.0810597515,37.6492848806
110000304,4,511,127.0805749976,37.6485021744
110000305,5,991,127.0806838117,37.6474739679
110000306,5,899,127.0817180202,37.6460324291
110000307,5,1752,127.0819108069,37.6461584467
110000308,5,549,127.083058,37.644643
110000309,2,1029,127.079788,37.647938
110000310,3,718,127.0794424677,37.6481262911
110000311,2,980,127.077428,37.647837
110000312,3,397,127.0774716161,37.6480131646
110000313,6,1023,127.0768794617,37.6496345944
110000314,1,1167,127.0767829967,37.6473008606
110000315,9,4092,127.0682126556,37.6365715509
110000316,6,3018,127.0689656959,37.6348491458
110000317,4,656,127.0760825727,37.6305565211
110000318,1,474,127.0766080241,37.6435497771
110000319,1,148,127.0762499324,37.6435455037
110000320,1,572,127.0761527577,37.6393789685
110000321,1,510,127.0756767672,37.6393017817
110000322,1,3274,127.0775270502,37.6381084499
110000323,1,4423,127.0773942359,37.6378760581
110000324,6,5939,127.0692423887,37.6363150439
110000325,6,5694,127.0694876352,37.6368537465
110000327,6,850,127.070056,37.63813
110000328,5,386,127.070816008,37.6372710586
110000333,4,1752,127.0744135342,37.6383654607
110000334,4,2092,127.0743080173,37.6393648263
110000335,4,1276,127.0728303267,37.6404263202
110000336,4,2292,127.0725259962,37.6420899031
110000337,4,3864,127.0721880254,37.6417927537
110000338,2,3619,127.0744374208,37.6441350667
110000339,2,2674,127.0738673778,37.6440894699
110000340,2,1008,127.0748698204,37.6447844721
110000341,4,405,127.0711485363,37.6449579802
110000342,2,694,127.0691146111,37.6402654596
110000343,1,39,127.0691283592,37.639204879
110000344,4,1012,127.0740537568,37.6309290578
110000345,4,210,127.0734430848,37.6309420546
110000346,9,6016,127.0676631979,37.6366673819
110000347,7,0,127.0688040917,37.634078815
110000348,1,283,127.0687840128,37.6319630857
110000349,1,287,127.0682127668,37.6317354435
110000350,1,546,127.0655088781,37.6362928466
110000351,7,1678,127.0647215791,37.6338991064
110000352,6,3117,127.0655691686,37.6339842413
110000353,7,4909,127.0668075854,37.6352513689
110000354,9,4717,127.0669625244,37.6349277927
110000355,2,1014,127.065047003,37.6367751808
110000356,1,4287,127.0649394519,37.6147437525
110000357,1,3159,127.0724000419,37.6512512619
110000361,1,365,127.059510974,37.6484182645
110000362,1,846,127.0572300428,37.6503179681
110000363,6,619,127.0691617763,37.6214670481
110000364,4,1659,127.055220831,37.6198488394
110000365,1,996,127.0715968541,37.635061135
110000366,1,568,127.071537,37.63528
110000367,3,1553,127.0552252263,37.6196650162
110000368,1,368,127.0724649976,37.6329547763
110000369,1,491,127.0722633137,37.6329494935
110000373,2,971,127.0511179201,37.6300545578
110000374,2,276,127.0510739268,37.6303366157
110000375,5,2251,127.0640318343,37.6170537289
110000376,1,626,127.0590939544,37.6298471882
110000377,1,2625,127.0786053295,37.6183307692
110000378,2,1249,127.0669573406,37.6152571444
110000379,5,4464,127.0650379768,37.6147157646
110000380,4,55,127.0529460051,37.6260862831
110000383,5,1844,127.064418,37.627735
110000384,5,5285,127.06447,37.627618
110000385,2,102,127.082796,37.644617
110000387,2,660,127.0705249959,37.6374748773
110000388,2,549,127.0692720867,37.6158189864
110000389,3,1439,127.0822757357,37.6708342206
110000391,2,4563,127.05038,37.627217
110000396,2,821,127.0461279839,37.6296015672
110000397,2,216,127.0462390596,37.6296727092
110000398,1,278,127.0680616953,37.6238627685
110000399,2,756,127.0637357104,37.6602778615
110000587,3,283,127.0723073234,37.6315960409
110000589,3,299,127.0704050243,37.6316152129
110000640,1,1310,127.0526084315,37.6871777659
110000652,3,749,127.1062793991,37.6355918609
110000653,3,320,127.0705796512,37.6317673915
110000654,3,489,126.9498432127,37.4470638572
110000656,1,1980,127.05156,37.62626
110000657,1,0,127.0551905495,37.6279225632
110000658,1,0,127.0554494371,37.6286964721
110000659,1,0,127.051303919,37.6253859655
110000660,1,0,127.0515462538,37.6252290714
110000661,1,0,127.068859365,37.6350402373
110000662,1,0,127.0683473286,37.6351558735
110000663,1,0,127.0628447488,37.6480849384
110000664,2,0,127.057548446,37.6664029636
110000665,1,0,127.0609915402,37.6518335013
110000666,2,0,127.0541351225,37.6785429776
110000667,1,0,127.0552549636,37.6735874431
110000668,1,0,127.0559095992,37.6727734628
110000669,1,0,127.0627647339,37.6472686025
110000670,1,0,127.0552859878,37.680258992
110000671,1,0,127.0612202549,37.6529525233
110000672,2,0,127.0574057853,37.6651451292
110000674,1,254,127.083004175,37.6439455304
110000675,1,210,127.0825453481,37.6389304363
110000676,1,188,127.082886237,37.6387689037
110000677,1,0,127.0521985803,37.6330006245
110000678,1,0,127.0589111233,37.6537070012
110000679,1,963,127.0595844845,37.6553204954
110000681,1,0,127.0542099408,37.6785330314
110000682,1,1853,127.0674044139,37.6549891949
110000683,3,882,127.0776094529,37.6280018582
110000684,1,247,127.0621743013,37.643175307
110000685,1,125,127.0619180071,37.6443053969
110000686,1,320,127.0616415379,37.644343387
110000687,1,148,127.062362481,37.6432608103
110000688,3,2696,127.0658404819,37.6576770947
110000689,1,573,127.0663248698,37.633941468
110000690,1,0,0.0,0.0
110000692,2,1424,127.0833571206,37.632242938
110000693,2,2447,127.083020412,37.6310420326
110000694,2,399,127.0641070552,37.6596419854
110000695,4,569,127.0736490566,37.6379362241
110000696,1,1180,127.0715005195,37.6254122748
110900001,1,1432,127.0602823906,37.6746356354
110900002,1,531,127.0571172663,37.6421605433
110900003,1,3579,127.0517517938,37.6668912537
110900004,1,1512,127.0664537758,37.6667154619
110900005,2,25241,127.0736491547,37.660644234
110900006,1,648,127.0579530623,37.6750774289
110900007,1,1580,127.055119735,37.667017757
110900008,1,248,127.0751187662,37.6638676034
110900009,1,4196,127.057324457,37.6655155116
110900010,1,336,127.0727573729,37.664375249
110900011,3,242,127.0721537968,37.6204578447
110900012,1,384,127.0716043605,37.6653067674
110900013,2,3412,127.0578625428,37.6709217102
110900014,1,1674,127.0611130008,37.6645170181
110900015,1,6885,127.0551345128,37.6777991275
110900016,1,1027,127.0708375154,37.6658821177
110900017,2,1581,127.0595053381,37.6697567019
110900018,1,2271,127.0639816807,37.6391582227
110900019,1,2297,127.0616937591,37.6622649228
110900020,1,2519,127.0695323546,37.666592042
110900021,2,1138,127.0579499838,37.671119003
110900022,3,592,127.0605411517,37.6680116902
110900023,3,943,127.0775985987,37.6273693051
110900024,1,1827,127.053742889,37.6707308288
110900025,1,419,127.060864533,37.6447970339
110900027,1,1062,127.0653584606,37.6366146162
110900028,1,778,127.0658820328,37.6354312046
110900029,1,1182,127.0661459181,37.6634077801
110900030,1,1178,127.0648505029,37.6336197002
110900031,1,1721,127.059571351,37.6743422459
110900032,1,334,127.0576989633,37.6748739104
110900033,1,1055,127.0655775882,37.6603174005
110900035,1,2601,127.0560307331,37.6755694441
110900036,3,335,127.0716925133,37.6214096706
110900037,3,330,127.0710686311,37.6229346818
110900038,1,6519,127.0613442435,37.6231879357
110900039,1,1295,127.0566788642,37.6706636759
110900040,3,578,127.071869529,37.6252418718
110900041,1,670,127.0538652878,37.6644765472
110900042,1,1136,127.0635603154,37.6193859905
